n,E,dd,hh,inv_C_start,inv_C_end,Qsc_start,Qsc_end,Qsc_MACRS,Voc_MACRS,FOMS
8,2,0.03125,0.00390625,9516554925,71275168379,2.06655E-10,3.25186E-09,3.0452E-09,229.810126,0.03186292
8,2,0.03125,0.0078125,18635165952,96584313538,2.06319E-10,3.13667E-09,2.93035E-09,299.1082161,0.042077576
8,2,0.03125,0.015625,36006997429,1.23982E+11,2.06667E-10,2.92387E-09,2.7172E-09,355.0655188,0.050236549
8,2,0.03125,0.03125,68156544752,1.5624E+11,2.07306E-10,2.56484E-09,2.35754E-09,386.6026787,0.053042004
8,2,0.03125,0.0625,1.25811E+11,2.04716E+11,2.10305E-10,2.06859E-09,1.85828E-09,397.0137458,0.048541797
8,2,0.03125,0.125,2.24503E+11,2.85414E+11,2.15535E-10,1.49273E-09,1.27719E-09,377.6568654,0.035375168
8,2,0.03125,0.25,3.85503E+11,4.27625E+11,2.25595E-10,1.00301E-09,7.77412E-10,341.9436719,0.020900037
8,2,0.03125,0.5,6.29068E+11,6.57915E+11,2.42062E-10,6.84997E-10,4.42935E-10,298.3964692,0.01073839
8,2,0.03125,1,9.50748E+11,9.71028E+11,2.67653E-10,5.13395E-10,2.45742E-10,244.0505608,0.004935692
8,2,0.0625,0.00390625,10067047637,72529693919,3.8985E-10,3.2588E-09,2.86895E-09,232.4347786,0.028913018
8,2,0.0625,0.0078125,19694086408,98478650130,3.89525E-10,3.14558E-09,2.75606E-09,302.1015076,0.038175114
8,2,0.0625,0.015625,37963966809,1.2644E+11,3.90145E-10,2.93794E-09,2.5478E-09,356.6615618,0.04538661
8,2,0.0625,0.03125,71687983566,1.59829E+11,3.90917E-10,2.59038E-09,2.19947E-09,385.9940675,0.047632504
8,2,0.0625,0.0625,1.31949E+11,2.10122E+11,3.93784E-10,2.11211E-09,1.71832E-09,391.8411634,0.042954856
8,2,0.0625,0.125,2.34821E+11,2.94434E+11,4.01244E-10,1.5646E-09,1.16335E-09,366.4499669,0.030463059
8,2,0.0625,0.25,4.01741E+11,4.40813E+11,4.14205E-10,1.08824E-09,6.74033E-10,313.3066138,0.016279701
8,2,0.0625,0.5,6.51826E+11,6.75832E+11,4.31637E-10,7.78686E-10,3.47049E-10,244.9086732,0.006800711
8,2,0.0625,1,9.79137E+11,9.92616E+11,4.60774E-10,6.2163E-10,1.60856E-10,165.879559,0.002169775
8,2,0.125,0.00390625,11147233259,75932154047,7.0191E-10,3.27223E-09,2.57032E-09,240.6434246,0.024466794
8,2,0.125,0.0078125,21751118167,1.02731E+11,7.01245E-10,3.16568E-09,2.46444E-09,309.9599021,0.032153477
8,2,0.125,0.015625,41799352776,1.312E+11,7.01569E-10,2.96264E-09,2.26107E-09,359.3738755,0.037614786
8,2,0.125,0.03125,78624971745,1.66505E+11,7.00722E-10,2.63284E-09,1.93212E-09,383.2863678,0.038917928
8,2,0.125,0.0625,1.43865E+11,2.2009E+11,7.028E-10,2.18197E-09,1.47917E-09,379.1213946,0.033866492
8,2,0.125,0.125,2.54355E+11,3.09443E+11,7.08448E-10,1.66407E-09,9.55623E-10,334.7386415,0.021896901
8,2,0.125,0.25,4.30986E+11,4.63436E+11,7.1443E-10,1.2186E-09,5.04168E-10,256.832493,0.009668923
8,2,0.125,0.5,6.92436E+11,7.08625E+11,7.24544E-10,9.42493E-10,2.17949E-10,166.1734531,0.002830426
8,2,0.125,1,1.02625E+12,1.03238E+12,7.46178E-10,8.19665E-10,7.34869E-11,80.44526138,0.000472807
8,2,0.25,0.00390625,13275373174,81784560040,1.16993E-09,3.29342E-09,2.1235E-09,253.8198472,0.018229987
8,2,0.25,0.0078125,25806405007,1.09205E+11,1.16892E-09,3.18994E-09,2.02102E-09,318.1926554,0.023452917
8,2,0.25,0.015625,49310166657,1.39429E+11,1.16751E-09,2.99884E-09,1.83134E-09,360.557156,0.026920635
8,2,0.25,0.03125,91939771393,1.77991E+11,1.16307E-09,2.69453E-09,1.53146E-09,372.6700743,0.026924639
8,2,0.25,0.0625,1.66483E+11,2.37358E+11,1.16009E-09,2.28118E-09,1.12109E-09,348.321332,0.021586385
8,2,0.25,0.125,2.89757E+11,3.36016E+11,1.15155E-09,1.81535E-09,6.63805E-10,276.3188531,0.01172691
8,2,0.25,0.25,4.83375E+11,5.05665E+11,1.13942E-09,1.43544E-09,2.96023E-10,175.0861782,0.003685953
8,2,0.25,0.5,7.61293E+11,7.69075E+11,1.12646E-09,1.22104E-09,9.45715E-11,81.49759932,0.000582106
8,2,0.25,1,1.10142E+12,1.10284E+12,1.12737E-09,1.14492E-09,1.75497E-11,20.95257965,2.88728E-05
8,2,0.5,0.00390625,17475874732,91428343841,1.75661E-09,3.32252E-09,1.56591E-09,273.074614,0.011357058
8,2,0.5,0.0078125,33704948589,1.20406E+11,1.75428E-09,3.22476E-09,1.47048E-09,329.1536247,0.014172241
8,2,0.5,0.015625,63745398743,1.5343E+11,1.74948E-09,3.04723E-09,1.29774E-09,356.0132607,0.015555081
8,2,0.5,0.03125,1.17034E+11,1.97706E+11,1.73972E-09,2.77731E-09,1.03758E-09,345.4821393,0.014410688
8,2,0.5,0.0625,2.07233E+11,2.66713E+11,1.72123E-09,2.41522E-09,6.93989E-10,287.4758109,0.009707796
8,2,0.5,0.125,3.52559E+11,3.84911E+11,1.69118E-09,2.04192E-09,3.50741E-10,189.7169584,0.003858369
8,2,0.5,0.25,5.72682E+11,5.83677E+11,1.6504E-09,1.76708E-09,1.16681E-10,86.24992034,0.000669546
8,2,0.5,0.5,8.73035E+11,8.75053E+11,1.60661E-09,1.62757E-09,2.09617E-11,21.5842804,3.26665E-05
8,2,0.5,1,1.21545E+12,1.21551E+12,1.57881E-09,1.57991E-09,1.09728E-12,1.421182485,1.24479E-07
8,2,1,0.00390625,25608307143,1.06006E+11,2.34455E-09,3.35706E-09,1.01251E-09,295.8278936,0.005738377
8,2,1,0.0078125,48799777019,1.37497E+11,2.34038E-09,3.26404E-09,9.23665E-10,334.5853354,0.006759577
8,2,1,0.015625,90590591888,1.75867E+11,2.33151E-09,3.10736E-09,7.75851E-10,335.2706193,0.00682137
8,2,1,0.03125,1.61944E+11,2.30034E+11,2.31277E-09,2.87806E-09,5.65295E-10,287.5125998,0.005327187
8,2,1,0.0625,2.78499E+11,3.20914E+11,2.27994E-09,2.60436E-09,3.24424E-10,200.8136427,0.0026831
8,2,1,0.125,4.58219E+11,4.74871E+11,2.22878E-09,2.35108E-09,1.22301E-10,95.19126524,0.000593567
8,2,1,0.25,7.16311E+11,7.19254E+11,2.16338E-09,2.18666E-09,2.3285E-11,23.11476717,3.31025E-05
8,2,1,0.5,1.04118E+12,1.04137E+12,2.09463E-09,2.09628E-09,1.64083E-12,2.10530942,2.38457E-07
8,2,1,1,1.36857E+12,1.36833E+12,2.02311E-09,2.02294E-09,1.67911E-13,0.717394099,3.28174E-09
8,3,0.03125,0.00390625,6618182642,60006987113,2.99972E-10,3.28704E-09,2.98706E-09,195.259886,0.025282127
8,3,0.03125,0.0078125,13041537030,83598607118,2.99331E-10,3.19711E-09,2.89778E-09,263.3700668,0.034512277
8,3,0.03125,0.015625,25458943848,1.08075E+11,2.99414E-10,3.02102E-09,2.72161E-09,318.873543,0.042065725
8,3,0.03125,0.03125,48960350154,1.35062E+11,2.99324E-10,2.70897E-09,2.40965E-09,351.2245379,0.045442716
8,3,0.03125,0.0625,92403473918,1.74929E+11,3.01761E-10,2.26204E-09,1.96028E-09,367.8127012,0.043689106
8,3,0.03125,0.125,1.6978E+11,2.40512E+11,3.05482E-10,1.70783E-09,1.40234E-09,358.8871843,0.03431529
8,3,0.03125,0.25,3.02011E+11,3.58133E+11,3.13122E-10,1.19573E-09,8.82605E-10,333.6626602,0.021870404
8,3,0.03125,0.5,5.13269E+11,5.55952E+11,3.25749E-10,8.30277E-10,5.04529E-10,294.3976955,0.011575106
8,3,0.03125,1,8.1139E+11,8.42177E+11,3.45499E-10,6.18033E-10,2.72535E-10,240.1595217,0.005223373
8,3,0.0625,0.00390625,7172116800,61800664735,5.52176E-10,3.29635E-09,2.74418E-09,199.7564436,0.022089583
8,3,0.0625,0.0078125,14117989326,86163143544,5.51403E-10,3.20928E-09,2.65788E-09,268.7370576,0.03012836
8,3,0.0625,0.015625,27497683503,1.11549E+11,5.5132E-10,3.0411E-09,2.48977E-09,324.070847,0.036657808
8,3,0.0625,0.03125,52734794621,1.40052E+11,5.50443E-10,2.746E-09,2.19555E-09,355.5547856,0.03952312
8,3,0.0625,0.0625,99160401113,1.82103E+11,5.50831E-10,2.32397E-09,1.77314E-09,368.581795,0.037608435
8,3,0.0625,0.125,1.81502E+11,2.51747E+11,5.54096E-10,1.80635E-09,1.25226E-09,354.1744563,0.028894086
8,3,0.0625,0.25,3.21172E+11,3.73676E+11,5.59813E-10,1.30976E-09,7.49945E-10,309.6286864,0.016620133
8,3,0.0625,0.5,5.41456E+11,5.76879E+11,5.65422E-10,9.51573E-10,3.8615E-10,242.7908729,0.007092022
8,3,0.0625,1,8.48222E+11,8.68688E+11,5.79159E-10,7.52585E-10,1.73426E-10,162.5059845,0.002196149
8,3,0.125,0.00390625,8267641602,65960209330,9.54582E-10,3.31335E-09,2.35877E-09,210.6572989,0.01756403
8,3,0.125,0.0078125,16230910912,91647937263,9.53079E-10,3.23381E-09,2.28073E-09,280.9025362,0.023865467
8,3,0.125,0.015625,31500895922,1.17819E+11,9.51842E-10,3.07311E-09,2.12127E-09,332.0879234,0.028575714
8,3,0.125,0.03125,60103021205,1.48625E+11,9.47205E-10,2.80089E-09,1.85368E-09,359.3516455,0.030502613
8,3,0.125,0.0625,1.12189E+11,1.94268E+11,9.43905E-10,2.41216E-09,1.46826E-09,362.7098783,0.028096993
8,3,0.125,0.125,2.03475E+11,2.6892E+11,9.39563E-10,1.9286E-09,9.89036E-10,327.4609061,0.019652406
8,3,0.125,0.25,3.55197E+11,3.98787E+11,9.28221E-10,1.46692E-09,5.38696E-10,255.2865331,0.009305433
8,3,0.125,0.5,5.90031E+11,6.13838E+11,9.14159E-10,1.14612E-09,2.31958E-10,164.1475815,0.002754761
8,3,0.125,1,9.07178E+11,9.1655E+11,9.07373E-10,9.83294E-10,7.59208E-11,78.08884132,0.000447062
8,3,0.25,0.00390625,10428686512,73096265759,1.50124E-09,3.33839E-09,1.83715E-09,228.3676108,0.011989236
8,3,0.25,0.0078125,20388499370,99770352348,1.49911E-09,3.26264E-09,1.76353E-09,294.9501346,0.015892993
8,3,0.25,0.015625,39303722191,1.27972E+11,1.49501E-09,3.11562E-09,1.62062E-09,339.9528402,0.018684403
8,3,0.25,0.03125,74196926722,1.62307E+11,1.48462E-09,2.87132E-09,1.38669E-09,355.8800137,0.019341313
8,3,0.25,0.0625,1.36641E+11,2.13691E+11,1.47252E-09,2.52204E-09,1.04952E-09,337.7285216,0.016411471
8,3,0.25,0.125,2.4271E+11,2.97694E+11,1.44623E-09,2.09391E-09,6.47677E-10,272.3287976,0.009640986
8,3,0.25,0.25,4.14291E+11,4.44087E+11,1.40682E-09,1.70423E-09,2.97415E-10,173.9950921,0.003229166
8,3,0.25,0.5,6.6959E+11,6.80988E+11,1.35895E-09,1.45373E-09,9.47792E-11,80.03313866,0.000515979
8,3,0.25,1,9.97555E+11,9.99756E+11,1.32114E-09,1.33835E-09,1.72098E-11,20.1131784,2.51583E-05
8,3,0.5,0.00390625,14685911042,84572839957,2.10561E-09,3.36965E-09,1.26404E-09,254.0578767,0.006744908
8,3,0.5,0.0078125,28466859466,1.12965E+11,2.10177E-09,3.29926E-09,1.19749E-09,312.8697097,0.008625306
8,3,0.5,0.015625,54224934386,1.43946E+11,2.09391E-09,3.16589E-09,1.07198E-09,342.1752657,0.009684963
8,3,0.5,0.03125,1.00534E+11,1.8409E+11,2.07782E-09,2.95416E-09,8.76346E-10,334.9406018,0.009296276
8,3,0.5,0.0625,1.80142E+11,2.44953E+11,2.04824E-09,2.65383E-09,6.05586E-10,281.0889868,0.00663014
8,3,0.5,0.125,3.10546E+11,3.48795E+11,1.99873E-09,2.31695E-09,3.18219E-10,187.4433205,0.002839534
8,3,0.5,0.25,5.11947E+11,5.26555E+11,1.92926E-09,2.03837E-09,1.09105E-10,85.63306258,0.000525755
8,3,0.5,0.5,7.94288E+11,7.97206E+11,1.85025E-09,1.86982E-09,1.95732E-11,21.00274217,2.59306E-05
8,3,0.5,1,1.12908E+12,1.12918E+12,1.78113E-09,1.78219E-09,1.05411E-12,1.365395977,1.06718E-07
8,3,1,0.00390625,22919682675,1.01251E+11,2.63617E-09,3.40238E-09,7.66216E-10,284.0732181,0.003100314
8,3,1,0.0078125,43848536816,1.31915E+11,2.63122E-09,3.33606E-09,7.04832E-10,324.7000882,0.003713523
8,3,1,0.015625,81823527033,1.68125E+11,2.62017E-09,3.22041E-09,6.00244E-10,327.0390963,0.003829938
8,3,1,0.03125,1.47194E+11,2.18022E+11,2.59718E-09,3.04375E-09,4.46568E-10,281.3165479,0.003097502
8,3,1,0.0625,2.54769E+11,3.00869E+11,2.55698E-09,2.82115E-09,2.64169E-10,197.3581793,0.00164908
8,3,1,0.125,4.21979E+11,4.41456E+11,2.49301E-09,2.59628E-09,1.03272E-10,94.14667073,0.000391636
8,3,1,0.25,6.64822E+11,6.68701E+11,2.40838E-09,2.42868E-09,2.03067E-11,22.92063928,2.33864E-05
8,3,1,0.5,9.76424E+11,9.76706E+11,2.31353E-09,2.31498E-09,1.45867E-12,2.077772401,1.76739E-07
8,3,1,1,1.29875E+12,1.29852E+12,2.2075E-09,2.20733E-09,1.74102E-13,0.730590246,3.3482E-09
8,5,0.03125,0.00390625,4240702537,46283254435,4.71633E-10,3.31963E-09,2.848E-09,151.6434173,0.017428652
8,5,0.03125,0.0078125,8399199679,67099204304,4.7042E-10,3.25296E-09,2.78254E-09,214.3198939,0.02486031
8,5,0.03125,0.015625,16536408268,88165793089,4.69948E-10,3.11419E-09,2.64425E-09,266.7941786,0.031134776
8,5,0.03125,0.03125,32228895025,1.09849E+11,4.68352E-10,2.85738E-09,2.38902E-09,298.7867213,0.034486967
8,5,0.03125,0.0625,62036803458,1.41352E+11,4.69504E-10,2.48159E-09,2.01209E-09,321.6528021,0.035019399
8,5,0.03125,0.125,1.17129E+11,1.91763E+11,4.6993E-10,1.98617E-09,1.51624E-09,325.8305905,0.030201371
8,5,0.03125,0.25,2.15813E+11,2.82194E+11,4.72308E-10,1.48143E-09,1.00912E-09,316.1191415,0.021567806
8,5,0.03125,0.5,3.83262E+11,4.3843E+11,4.76712E-10,1.06986E-09,5.93149E-10,286.3533562,0.01229483
8,5,0.03125,1,6.39344E+11,6.80889E+11,4.83936E-10,8.00377E-10,3.16441E-10,235.5660065,0.005622407
8,5,0.0625,0.00390625,4798977975,48808487101,8.30958E-10,3.33296E-09,2.50201E-09,158.6891964,0.014272105
8,5,0.0625,0.0078125,9493396068,70755145727,8.29422E-10,3.27052E-09,2.4411E-09,223.5320946,0.020337321
8,5,0.0625,0.015625,18646452138,93371596340,8.2806E-10,3.1436E-09,2.31554E-09,278.0822517,0.02554332
8,5,0.0625,0.03125,36218854356,1.1723E+11,8.2426E-10,2.91129E-09,2.08702E-09,311.4365715,0.028425314
8,5,0.0625,0.0625,69368421411,1.51488E+11,8.20242E-10,2.56942E-09,1.74918E-09,332.3380299,0.02873851
8,5,0.0625,0.125,1.30245E+11,2.06495E+11,8.16255E-10,2.12026E-09,1.304E-09,331.5092431,0.024352221
8,5,0.0625,0.25,2.38054E+11,3.01302E+11,8.09487E-10,1.63461E-09,8.25126E-10,299.8102598,0.015617172
8,5,0.0625,0.5,4.17511E+11,4.63592E+11,7.94943E-10,1.23077E-09,4.35828E-10,238.6784493,0.007117756
8,5,0.0625,1,6.86466E+11,7.14226E+11,7.82093E-10,9.74955E-10,1.92862E-10,159.4574771,0.002215754
8,5,0.125,0.00390625,5907319599,54058804007,1.34458E-09,3.35524E-09,2.01066E-09,173.43722,0.01031026
8,5,0.125,0.0078125,11651924161,78093599265,1.3419E-09,3.30115E-09,1.95925E-09,242.1631622,0.014651436
8,5,0.125,0.015625,22790316204,1.02101E+11,1.33842E-09,3.18503E-09,1.84661E-09,294.6910015,0.018112078
8,5,0.125,0.03125,43964065179,1.28814E+11,1.3285E-09,2.98039E-09,1.6519E-09,325.5089118,0.020051109
8,5,0.125,0.0625,83420732026,1.67024E+11,1.31795E-09,2.67661E-09,1.35866E-09,337.1127706,0.019661647
8,5,0.125,0.125,1.54599E+11,2.26914E+11,1.3002E-09,2.26522E-09,9.65022E-10,313.0004318,0.01511015
8,5,0.125,0.25,2.76994E+11,3.29918E+11,1.26552E-09,1.82058E-09,5.55063E-10,250.1017439,0.007952357
8,5,0.125,0.5,4.74953E+11,5.06004E+11,1.2184E-09,1.46301E-09,2.44606E-10,161.604927,0.002496159
8,5,0.125,1,7.60033E+11,7.7289E+11,1.17084E-09,1.25013E-09,7.92903E-11,76.33615704,0.000409871
8,5,0.25,0.00390625,8093783633,62978397957,1.94538E-09,3.38467E-09,1.43929E-09,197.4155775,0.006261553
8,5,0.25,0.0078125,15891730176,88700204489,1.94213E-09,3.33474E-09,1.39262E-09,264.9286925,0.008626769
8,5,0.25,0.015625,30835627603,1.15181E+11,1.9353E-09,3.2329E-09,1.2976E-09,312.6913671,0.010456036
8,5,0.25,0.03125,58724272453,1.45699E+11,1.91916E-09,3.05623E-09,1.13707E-09,332.5886389,0.011240553
8,5,0.25,0.0625,1.09534E+11,1.89547E+11,1.89844E-09,2.79076E-09,8.92327E-10,321.038474,0.01012797
8,5,0.25,0.125,1.97461E+11,2.58776E+11,1.8552E-09,2.43562E-09,5.80422E-10,263.9505869,0.006536774
8,5,0.25,0.25,3.42902E+11,3.7918E+11,1.78889E-09,2.0696E-09,2.80712E-10,171.3386509,0.002419879
8,5,0.25,0.5,5.66446E+11,5.81398E+11,1.70412E-09,1.79592E-09,9.17988E-11,78.85158126,0.00041138
8,5,0.25,1,8.69398E+11,8.72489E+11,1.61998E-09,1.63663E-09,1.66544E-11,19.53743366,2.05477E-05
8,5,0.5,0.00390625,12395654894,76872355351,2.50752E-09,3.41663E-09,9.09105E-10,231.5618949,0.003137688
8,5,0.5,0.0078125,24112735303,1.04685E+11,2.50278E-09,3.37108E-09,8.68301E-10,292.5531695,0.004129858
8,5,0.5,0.015625,46154881158,1.33966E+11,2.49319E-09,3.28138E-09,7.88184E-10,324.5190706,0.004758874
8,5,0.5,0.03125,86116054449,1.70306E+11,2.4737E-09,3.13257E-09,6.5887E-10,320.4691492,0.004734132
8,5,0.5,0.0625,1.55444E+11,2.23415E+11,2.43839E-09,2.90985E-09,4.7146E-10,271.0695111,0.003581406
8,5,0.5,0.125,2.69989E+11,3.12751E+11,2.37809E-09,2.63828E-09,2.60182E-10,183.0641637,0.001677702
8,5,0.5,0.25,4.48991E+11,4.66858E+11,2.29059E-09,2.3845E-09,9.39093E-11,84.76648466,0.0003435
8,5,0.5,0.5,7.05649E+11,7.09485E+11,2.18433E-09,2.20154E-09,1.72184E-11,20.5947155,1.7843E-05
8,5,0.5,1,1.02281E+12,1.02297E+12,2.07471E-09,2.0757E-09,9.83679E-13,1.337754196,8.41886E-08
8,5,1,0.00390625,20706335578,96127588018,2.93084E-09,3.44523E-09,5.1439E-10,270.4947314,0.001314739
8,5,1,0.0078125,39721375509,1.26082E+11,2.92603E-09,3.40276E-09,4.76736E-10,312.8009798,0.001602636
8,5,1,0.015625,74359668404,1.60392E+11,2.91506E-09,3.32638E-09,4.11321E-10,316.7614485,0.0016891
8,5,1,0.03125,1.34219E+11,2.06304E+11,2.8926E-09,3.20478E-09,3.12188E-10,272.9178102,0.001411445
8,5,1,0.0625,2.32963E+11,2.81508E+11,2.85327E-09,3.04389E-09,1.90621E-10,192.174942,0.000795038
8,5,1,0.125,3.86738E+11,4.08487E+11,2.78935E-09,2.86723E-09,7.78801E-11,92.47783579,0.00020513
8,5,1,0.25,6.11207E+11,6.15971E+11,2.70094E-09,2.71703E-09,1.6092E-11,22.77857875,1.35149E-05
8,5,1,0.5,9.03411E+11,9.0379E+11,2.59357E-09,2.59476E-09,1.19217E-12,2.060028559,1.09238E-07
8,5,1,1,1.21325E+12,1.21302E+12,2.46229E-09,2.46212E-09,1.71889E-13,0.752392456,3.04875E-09
8,7,0.03125,0.00390625,3205216186,38157399419,6.25876E-10,3.33688E-09,2.71101E-09,125.3207732,0.012928723
8,7,0.03125,0.0078125,6361764035,56838035364,6.24152E-10,3.28175E-09,2.65759E-09,182.5572946,0.018983624
8,7,0.03125,0.015625,12570891603,75839641651,6.23139E-10,3.1636E-09,2.54046E-09,232.0927122,0.024266904
8,7,0.03125,0.03125,24641134789,94886723862,6.20131E-10,2.94117E-09,2.32104E-09,263.7971853,0.027385438
8,7,0.03125,0.0625,47857226771,1.22327E+11,6.20093E-10,2.61478E-09,1.99468E-09,290.1820271,0.02879744
8,7,0.03125,0.125,91503586858,1.65217E+11,6.175E-10,2.17212E-09,1.55462E-09,302.36621,0.02638716
8,7,0.03125,0.25,1.71513E+11,2.41031E+11,6.15076E-10,1.69333E-09,1.07826E-09,302.651867,0.020398661
8,7,0.03125,0.5,3.11632E+11,3.7217E+11,6.11957E-10,1.26501E-09,6.53055E-10,280.0946981,0.0124027
8,7,0.03125,1,5.3596E+11,5.82947E+11,6.0755E-10,9.58032E-10,3.50482E-10,232.8590135,0.005845377
8,7,0.0625,0.00390625,3765626465,41152919905,1.0618E-09,3.35348E-09,2.29169E-09,134.0073391,0.010032805
8,7,0.0625,0.0078125,7464222048,61303607417,1.05967E-09,3.30356E-09,2.24389E-09,194.6103234,0.014725633
8,7,0.0625,0.015625,14712077115,82375179130,1.05728E-09,3.19979E-09,2.14251E-09,248.0282067,0.018953626
8,7,0.0625,0.03125,28726936846,1.0408E+11,1.05124E-09,3.00621E-09,1.95497E-09,282.6886588,0.021586867
8,7,0.0625,0.0625,55452954942,1.34664E+11,1.04388E-09,2.71829E-09,1.67441E-09,308.1685473,0.022668843
8,7,0.0625,0.125,1.05299E+11,1.82407E+11,1.03451E-09,2.32596E-09,1.29145E-09,315.3381242,0.02040751
8,7,0.0625,0.25,1.95333E+11,2.62565E+11,1.01837E-09,1.86906E-09,8.50687E-10,291.8283484,0.014092706
8,7,0.0625,0.5,3.4917E+11,4.00107E+11,9.88577E-10,1.45136E-09,4.62781E-10,235.51707,0.006824627
8,7,0.0625,1,5.89193E+11,6.20771E+11,9.54946E-10,1.16111E-09,2.06168E-10,158.1389346,0.002187266
8,7,0.125,0.00390625,4879239068,47130656864,1.6317E-09,3.37935E-09,1.74764E-09,151.3092868,0.006755807
8,7,0.125,0.0078125,9641565659,69937788650,1.62833E-09,3.338E-09,1.70967E-09,217.7525976,0.009892575
8,7,0.125,0.015625,18915691255,92918816680,1.62353E-09,3.24642E-09,1.62289E-09,270.9433903,0.012526749
8,7,0.125,0.03125,36636890517,1.17812E+11,1.61062E-09,3.08165E-09,1.47103E-09,304.0459689,0.014213835
8,7,0.125,0.0625,69973749227,1.52518E+11,1.59606E-09,2.83219E-09,1.23613E-09,320.2772768,0.014458598
8,7,0.125,0.125,1.30796E+11,2.05005E+11,1.57082E-09,2.47803E-09,9.07213E-10,302.5515582,0.011754017
8,7,0.125,0.25,2.36747E+11,2.93453E+11,1.52284E-09,2.06595E-09,5.43104E-10,245.730131,0.006651087
8,7,0.125,0.5,4.11431E+11,4.45907E+11,1.45611E-09,1.70247E-09,2.46357E-10,160.0523095,0.002212926
8,7,0.125,1,6.71527E+11,6.86286E+11,1.38224E-09,1.46297E-09,8.07299E-11,75.80451262,0.000376352
8,7,0.25,0.00390625,7075601085,57207562298,2.22975E-09,3.41071E-09,1.18097E-09,179.3418609,0.003812943
8,7,0.25,0.0078125,13915059650,82272464954,2.2261E-09,3.37335E-09,1.14725E-09,246.5573154,0.005384182
8,7,0.25,0.015625,27063425167,1.08033E+11,2.21834E-09,3.29523E-09,1.07689E-09,295.9573723,0.006662994
8,7,0.25,0.03125,51685591420,1.3683E+11,2.20037E-09,3.15641E-09,9.56036E-10,318.1637062,0.00732794
8,7,0.25,0.0625,96841116860,1.77063E+11,2.17686E-09,2.94228E-09,7.65416E-10,310.159132,0.006824635
8,7,0.25,0.125,1.75366E+11,2.38844E+11,2.12801E-09,2.64213E-09,5.1412E-10,257.8750652,0.004656229
8,7,0.25,0.25,3.06077E+11,3.45136E+11,2.05203E-09,2.31025E-09,2.58217E-10,169.2718385,0.001846632
8,7,0.25,0.5,5.09439E+11,5.26154E+11,1.95186E-09,2.03886E-09,8.7001E-11,78.40143524,0.000333368
8,7,0.25,1,7.9236E+11,7.95962E+11,1.84403E-09,1.86006E-09,1.60215E-11,19.39430758,1.73394E-05
8,7,0.5,0.00390625,11395661259,72605655940,2.73256E-09,3.44153E-09,7.08963E-10,218.7349712,0.001795641
8,7,0.5,0.0078125,22194623839,1.00079E+11,2.72784E-09,3.40771E-09,6.79871E-10,280.4972051,0.002403657
8,7,0.5,0.015625,42550340747,1.28654E+11,2.7184E-09,3.34E-09,6.21602E-10,314.0370237,0.002813369
8,7,0.5,0.03125,79534987115,1.63208E+11,2.69928E-09,3.22496E-09,5.25678E-10,311.651516,0.0028528
8,7,0.5,0.0625,1.43823E+11,2.12552E+11,2.66479E-09,3.04805E-09,3.83263E-10,264.6131592,0.002226316
8,7,0.5,0.125,2.5009E+11,2.94561E+11,2.60528E-09,2.82304E-09,2.17756E-10,179.9999738,0.001098363
8,7,0.5,0.25,4.16406E+11,4.35758E+11,2.51709E-09,2.59856E-09,8.14683E-11,84.21292248,0.00024054
8,7,0.5,0.5,6.56578E+11,6.60886E+11,2.40544E-09,2.42074E-09,1.52962E-11,20.46988066,1.31097E-05
8,7,0.5,1,9.58995E+11,9.59196E+11,2.28092E-09,2.28183E-09,9.13495E-13,1.33391451,6.80754E-08
8,7,1,0.00390625,19737024289,93376408078,3.07964E-09,3.46652E-09,3.86881E-10,262.9085407,0.000720039
8,7,1,0.0078125,37897058327,1.22993E+11,3.07535E-09,3.43517E-09,3.59827E-10,305.956737,0.000885938
8,7,1,0.015625,71007846057,1.5644E+11,3.06553E-09,3.378E-09,3.1247E-10,310.7785663,0.000944466
8,7,1,0.03125,1.28252E+11,2.00438E+11,3.04557E-09,3.28507E-09,2.39504E-10,267.8539543,0.00080186
8,7,1,0.0625,2.22613E+11,2.71932E+11,3.01058E-09,3.15926E-09,1.48679E-10,188.909795,0.000464933
8,7,1,0.125,3.69321E+11,3.91996E+11,2.95306E-09,3.01536E-09,6.22982E-11,91.38203119,0.000125662
8,7,1,0.25,5.83314E+11,5.88503E+11,2.87135E-09,2.88465E-09,1.32978E-11,22.72363436,8.81261E-06
8,7,1,0.5,8.62848E+11,8.63276E+11,2.76719E-09,2.76819E-09,1.0039E-12,2.052134623,7.39846E-08
8,7,1,1,1.16204E+12,1.16182E+12,2.63257E-09,2.63241E-09,1.64901E-13,0.770058262,2.68746E-09
8,10,0.03125,0.00390625,2421854717,30698432401,8.29997E-10,3.35341E-09,2.52342E-09,100.9344004,0.008969284
8,10,0.03125,0.0078125,4814012946,47026153755,8.27612E-10,3.30825E-09,2.48064E-09,151.5902011,0.01356687
8,10,0.03125,0.015625,9537730068,64040287817,8.25876E-10,3.20967E-09,2.3838E-09,197.6714685,0.017781686
8,10,0.03125,0.03125,18772071222,80981257801,8.21057E-10,3.0224E-09,2.20134E-09,229.3445767,0.020558329
8,10,0.03125,0.0625,36706712713,1.05188E+11,8.19564E-10,2.74856E-09,1.929E-09,259.0317436,0.022455105
8,10,0.03125,0.125,70854546410,1.42011E+11,8.13232E-10,2.36883E-09,1.5556E-09,278.7797138,0.021907205
