n,A,E,dd,d,hh,h,V
2,1,10,0.25,0.00375,1,0.015,1077.604651
2,1,10,0.5,2.93E-05,0.00390625,5.86E-05,6.524071335
2,1,10,0.5,5.86E-05,0.0078125,1.17E-04,12.92121798
2,1,10,0.5,1.17E-04,0.015625,2.34E-04,25.43527192
2,1,10,0.5,2.34E-04,0.03125,4.69E-04,49.57452362
2,1,10,0.5,4.69E-04,0.0625,9.38E-04,95.11985686
2,1,10,0.5,9.38E-04,0.125,0.001875,178.6755694
2,1,10,0.5,0.001875,0.25,0.00375,326.4071052
2,1,10,0.5,0.00375,0.5,0.0075,574.249495
2,1,10,0.5,0.0075,1,0.015,956.4871898
2,1,10,1,5.86E-05,0.00390625,5.86E-05,6.463860771
2,1,10,1,1.17E-04,0.0078125,1.17E-04,12.72128433
2,1,10,1,2.34E-04,0.015625,2.34E-04,24.81467689
2,1,10,1,4.69E-04,0.03125,4.69E-04,47.63484876
2,1,10,1,9.38E-04,0.0625,9.38E-04,89.58435247
2,1,10,1,0.001875,0.125,0.001875,164.3248685
2,1,10,1,0.00375,0.25,0.00375,292.8648989
2,1,10,1,0.0075,0.5,0.0075,505.8613924
2,1,10,1,0.015,1,0.015,834.5205546
